t = 0.0, value
0.010100, 0.9853986953223093
0.010200, 0.9851838368457672
0.010300, 0.9849676017561498
0.010400, 0.9847499905589874
0.010500, 0.9845310037617034
0.010600, 0.9843106418736143
0.010700, 0.9840889054059276
0.010800, 0.9838657948717418
0.010900, 0.9836413107860444
0.011000, 0.9834154536657119
0.011100, 0.9831882240295079
0.011200, 0.9829596223980828
0.011300, 0.9827296492939722
0.011400, 0.9824983052415964
0.011500, 0.9822655907672591
0.011600, 0.9820315063991463
0.011700, 0.9817960526673256
0.011800, 0.9815592301037447
0.011900, 0.9813210392422308
0.012000, 0.9810814806184897
0.012100, 0.9808405547701038
0.012200, 0.9805982622365325
0.012300, 0.9803546035591099
0.012400, 0.9801095792810444
0.012500, 0.9798631899474176
0.012600, 0.9796154361051832
0.012700, 0.9793663183031657
0.012800, 0.9791158370920597
0.012900, 0.9788639930244291
0.013000, 0.9786107866547049
0.013100, 0.9783562185391855
0.013200, 0.978100289236035
0.013300, 0.9778429993052818
0.013400, 0.9775843493088184
0.013500, 0.9773243398103995
0.013600, 0.9770629713756414
0.013700, 0.9768002445720207
0.013800, 0.9765361599688737
0.013900, 0.9762707181373943
0.014000, 0.9760039196506343
0.014100, 0.975735765083501
0.014200, 0.9754662550127571
0.014300, 0.9751953900170187
0.014400, 0.9749231706767554
0.014500, 0.9746495975742878
0.014600, 0.9743746712937879
0.014700, 0.9740983924212764
0.014800, 0.973820761544623
0.014900, 0.9735417792535447
0.015000, 0.9732614461396043
0.015100, 0.9729797627962101
0.015200, 0.9726967298186142
0.015300, 0.9724123478039118
0.015400, 0.9721266173510396
0.015500, 0.9718395390607749
0.015600, 0.971551113535735
0.015700, 0.9712613413803751
0.015800, 0.970970223200988
0.015900, 0.9706777596057025
0.016000, 0.9703839512044823
0.016100, 0.970088798609125
0.016200, 0.9697923024332612
0.016300, 0.9694944632923529
0.016400, 0.9691952818036927
0.016500, 0.9688947585864025
0.016600, 0.9685928942614324
0.016700, 0.9682896894515592
0.016800, 0.9679851447813861
0.016900, 0.9676792608773406
0.017000, 0.9673720383676739
0.017100, 0.9670634778824597
0.017200, 0.9667535800535931
0.017300, 0.9664423455147888
0.017400, 0.9661297749015809
0.017500, 0.9658158688513211
0.017600, 0.9655006280031775
0.017700, 0.9651840529981338
0.017800, 0.9648661444789881
0.017900, 0.9645469030903512
0.018000, 0.9642263294786461
0.018100, 0.9639044242921062
0.018200, 0.9635811881807745
0.018300, 0.9632566217965027
0.018400, 0.9629307257929494
0.018500, 0.9626035008255788
0.018600, 0.9622749475516601
0.018700, 0.9619450666302664
0.018800, 0.9616138587222727
0.018900, 0.9612813244903552
0.019000, 0.9609474645989903
0.019100, 0.9606122797144531
0.019200, 0.9602757705048159
0.019300, 0.9599379376399478
0.019400, 0.9595987817915127
0.019500, 0.9592583036329684
0.019600, 0.9589165038395656
0.019700, 0.9585733830883463
0.019800, 0.9582289420581426
0.019900, 0.9578831814295758
0.020000, 0.9575361018850552
0.020100, 0.9571877041087761
0.020200, 0.9568379887867194
0.020300, 0.9564869566066504
0.020400, 0.9561346082581166
0.020500, 0.9557809444324475
0.020600, 0.9554259658227531
0.020700, 0.9550696731239221
0.020800, 0.9547120670326215
0.020900, 0.9543531482472944
0.021000, 0.9539929174681601
0.021100, 0.9536313753972111
0.021200, 0.9532685227382134
0.021300, 0.9529043601967042
0.021400, 0.9525388884799915
0.021500, 0.9521721082971519
0.021600, 0.9518040203590301
0.021700, 0.9514346253782372
0.021800, 0.9510639240691495
0.021900, 0.9506919171479078
0.022000, 0.9503186053324151
0.022100, 0.949943989342336
0.022200, 0.9495680698990954
0.022300, 0.9491908477258767
0.022400, 0.9488123235476215
0.022500, 0.9484324980910271
0.022600, 0.9480513720845466
0.022700, 0.947668946258386
0.022800, 0.9472852213445042
0.022900, 0.9469001980766114
0.023000, 0.946513877190167
0.023100, 0.9461262594223797
0.023200, 0.945737345512205
0.023300, 0.9453471362003445
0.023400, 0.9449556322292444
0.023500, 0.9445628343430942
0.023600, 0.9441687432878254
0.023700, 0.9437733598111102
0.023800, 0.9433766846623604
0.023900, 0.9429787185927254
0.024000, 0.9425794623550917
0.024100, 0.9421789167040813
0.024200, 0.9417770823960498
0.024300, 0.9413739601890864
0.024400, 0.9409695508430107
0.024500, 0.9405638551193732
0.024600, 0.9401568737814529
0.024700, 0.939748607594256
0.024800, 0.9393390573245153
0.024900, 0.9389282237406877
0.025000, 0.9385161076129542
0.025100, 0.9381027097132173
0.025200, 0.9376880308151005
0.025300, 0.9372720716939468
0.025400, 0.9368548331268165
0.025500, 0.9364363158924873
0.025600, 0.936016520771452
0.025700, 0.9355954485459173
0.025800, 0.935173099999802
0.025900, 0.934749475918737
0.026000, 0.9343245770900622
0.026100, 0.9338984043028264
0.026200, 0.9334709583477857
0.026300, 0.9330422400174013
0.026400, 0.9326122501058394
0.026500, 0.9321809894089687
0.026600, 0.9317484587243596
0.026700, 0.931314658851283
0.026800, 0.9308795905907081
0.026900, 0.9304432547453021
0.027000, 0.9300056521194279
0.027100, 0.929566783519143
0.027200, 0.9291266497521984
0.027300, 0.9286852516280368
0.027400, 0.9282425899577915
0.027500, 0.9277986655542848
0.027600, 0.9273534792320266
0.027700, 0.9269070318072132
0.027800, 0.9264593240977257
0.027900, 0.9260103569231284
0.028000, 0.9255601311046681
0.028100, 0.9251086474652719
0.028200, 0.9246559068295462
0.028300, 0.9242019100237753
0.028400, 0.9237466578759196
0.028500, 0.9232901512156146
0.028600, 0.9228323908741695
0.028700, 0.9223733776845651
0.028800, 0.9219131124814534
0.028900, 0.9214515961011552
0.029000, 0.9209888293816596
0.029100, 0.9205248131626216
0.029200, 0.9200595482853613
0.029300, 0.9195930355928623
0.029400, 0.9191252759297703
0.029500, 0.9186562701423915
0.029600, 0.9181860190786914
0.029700, 0.917714523588293
0.029800, 0.9172417845224758
0.029900, 0.9167678027341738
0.030000, 0.9162925790779748
0.030100, 0.915816114410118
0.030200, 0.9153384095884933
0.030300, 0.9148594654726396
0.030400, 0.9143792829237434
0.030500, 0.9138978628046368
0.030600, 0.913415205979797
0.030700, 0.9129313133153439
0.030800, 0.9124461856790395
0.030900, 0.9119598239402854
0.031000, 0.9114722289701224
0.031100, 0.910983401641228
0.031200, 0.9104933428279159
0.031300, 0.9100020534061339
0.031400, 0.9095095342534624
0.031500, 0.9090157862491132
0.031600, 0.9085208102739277
0.031700, 0.9080246072103761
0.031800, 0.9075271779425549
0.031900, 0.9070285233561859
0.032000, 0.906528644338615
0.032100, 0.9060275417788103
0.032200, 0.9055252165673606
0.032300, 0.9050216695964743
0.032400, 0.9045169017599772
0.032500, 0.9040109139533116
0.032600, 0.9035037070735344
0.032700, 0.9029952820193162
0.032800, 0.902485639690939
0.032900, 0.9019747809902949
0.033000, 0.9014627068208851
0.033100, 0.9009494180878179
0.033200, 0.9004349156978071
0.033300, 0.8999192005591706
0.033400, 0.8994022735818292
0.033500, 0.8988841356773046
0.033600, 0.8983647877587183
0.033700, 0.8978442307407895
0.033800, 0.8973224655398341
0.033900, 0.8967994930737629
0.034000, 0.8962753142620802
0.034100, 0.8957499300258821
0.034200, 0.895223341287855
0.034300, 0.894695548972274
0.034400, 0.8941665540050019
0.034500, 0.8936363573134867
0.034600, 0.8931049598267606
0.034700, 0.8925723624754388
0.034800, 0.8920385661917171
0.034900, 0.8915035719093708
0.035000, 0.8909673805637534
0.035100, 0.8904299930917945
0.035200, 0.8898914104319986
0.035300, 0.8893516335244436
0.035400, 0.8888106633107786
0.035500, 0.8882685007342233
0.035600, 0.8877251467395655
0.035700, 0.8871806022731602
0.035800, 0.8866348682829276
0.035900, 0.886087945718352
0.036000, 0.8855398355304795
0.036100, 0.8849905386719172
0.036200, 0.8844400560968309
0.036300, 0.883888388760944
0.036400, 0.8833355376215359
0.036500, 0.8827815036374401
0.036600, 0.882226287769043
0.036700, 0.8816698909782819
0.036800, 0.8811123142286437
0.036900, 0.8805535584851631
0.037000, 0.8799936247144213
0.037100, 0.879432513884544
0.037200, 0.8788702269652001
0.037300, 0.8783067649276
0.037400, 0.8777421287444938
0.037500, 0.8771763193901702
0.037600, 0.8766093378404544
0.037700, 0.8760411850727067
0.037800, 0.8754718620658206
0.037900, 0.8749013698002218
0.038000, 0.8743297092578659
0.038100, 0.8737568814222374
0.038200, 0.8731828872783473
0.038300, 0.8726077278127321
0.038400, 0.8720314040134524
0.038500, 0.8714539168700901
0.038600, 0.8708752673737483
0.038700, 0.8702954565170485
0.038800, 0.8697144852941295
0.038900, 0.8691323547006458
0.039000, 0.8685490657337652
0.039100, 0.8679646193921685
0.039200, 0.8673790166760467
0.039300, 0.8667922585870997
0.039400, 0.866204346128535
0.039500, 0.8656152803050658
0.039600, 0.8650250621229092
0.039700, 0.8644336925897844
0.039800, 0.8638411727149117
0.039900, 0.8632475035090101
0.040000, 0.8626526859842967
0.040100, 0.8620567211544835
0.040200, 0.8614596100347771
0.040300, 0.8608613536418764
0.040400, 0.8602619529939712
0.040500, 0.8596614091107401
0.040600, 0.8590597230133491
0.040700, 0.8584568957244504
0.040800, 0.8578529282681798
0.040900, 0.8572478216701558
0.041000, 0.8566415769574774
0.041100, 0.8560341951587228
0.041200, 0.8554256773039474
0.041300, 0.8548160244246824
0.041400, 0.8542052375539332
0.041500, 0.853593317726177
0.041600, 0.8529802659773622
0.041700, 0.8523660833449057
0.041800, 0.8517507708676917
0.041900, 0.8511343295860702
0.042000, 0.8505167605418548
0.042100, 0.8498980647783214
0.042200, 0.8492782433402063
0.042300, 0.8486572972737044
0.042400, 0.848035227626468
0.042500, 0.8474120354476045
0.042600, 0.846787721787675
0.042700, 0.8461622876986925
0.042800, 0.8455357342341203
0.042900, 0.84490806244887
0.043000, 0.8442792733993003
0.043100, 0.8436493681432148
0.043200, 0.8430183477398604
0.043300, 0.8423862132499258
0.043400, 0.8417529657355396
0.043500, 0.8411186062602686
0.043600, 0.8404831358891158
0.043700, 0.8398465556885194
0.043800, 0.8392088667263502
0.043900, 0.8385700700719106
0.044000, 0.8379301667959326
0.044100, 0.8372891579705756
0.044200, 0.8366470446694254
0.044300, 0.8360038279674923
0.044400, 0.8353595089412089
0.044500, 0.8347140886684289
0.044600, 0.8340675682284249
0.044700, 0.8334199487018871
0.044800, 0.8327712311709211
0.044900, 0.8321214167190467
0.045000, 0.8314705064311957
0.045100, 0.8308185013937099
0.045200, 0.8301654026943405
0.045300, 0.8295112114222449
0.045400, 0.8288559286679862
0.045500, 0.8281995555235303
0.045600, 0.8275420930822452
0.045700, 0.8268835424388985
0.045800, 0.8262239046896557
0.045900, 0.8255631809320789
0.046000, 0.8249013722651246
0.046100, 0.8242384797891423
0.046200, 0.8235745046058721
0.046300, 0.8229094478184438
0.046400, 0.8222433105313743
0.046500, 0.8215760938505665
0.046600, 0.8209077988833068
0.046700, 0.820238426738264
0.046800, 0.8195679785254872
0.046900, 0.8188964553564042
0.047000, 0.8182238583438192
0.047100, 0.8175501886019116
0.047200, 0.8168754472462343
0.047300, 0.8161996353937111
0.047400, 0.8155227541626358
0.047500, 0.8148448046726698
0.047600, 0.8141657880448409
0.047700, 0.8134857054015405
0.047800, 0.8128045578665231
0.047900, 0.8121223465649032
0.048000, 0.8114390726231548
0.048100, 0.8107547371691086
0.048200, 0.8100693413319504
0.048300, 0.8093828862422198
0.048400, 0.8086953730318075
0.048500, 0.8080068028339545
0.048600, 0.8073171767832495
0.048700, 0.8066264960156275
0.048800, 0.8059347616683679
0.048900, 0.8052419748800924
0.049000, 0.8045481367907639
0.049100, 0.8038532485416836
0.049200, 0.8031573112754905
0.049300, 0.8024603261361583
0.049400, 0.8017622942689943
0.049500, 0.8010632168206374
0.049600, 0.8003630949390564
0.049700, 0.799661929773548
0.049800, 0.7989597224747349
0.049900, 0.7982564741945644
0.050000, 0.7975521860863058
0.050100, 0.7968468593045496
0.050200, 0.7961404950052045
0.050300, 0.7954330943454965
0.050400, 0.7947246584839666
0.050500, 0.794015188580469
0.050600, 0.7933046857961696
0.050700, 0.7925931512935437
0.050800, 0.7918805862363739
0.050900, 0.7911669917897494
0.051000, 0.7904523691200628
0.051100, 0.7897367193950093
0.051200, 0.7890200437835843
0.051300, 0.7883023434560815
0.051400, 0.7875836195840914
0.051500, 0.7868638733404991
0.051600, 0.7861431058994827
0.051700, 0.7854213184365112
0.051800, 0.7846985121283429
0.051900, 0.7839746881530233
0.052000, 0.7832498476898834
0.052100, 0.7825239919195377
0.052200, 0.7817971220238822
0.052300, 0.7810692391860932
0.052400, 0.7803403445906244
0.052500, 0.779610439423206
0.052600, 0.778879524870842
0.052700, 0.7781476021218091
0.052800, 0.7774146723656542
0.052900, 0.7766807367931929
0.053000, 0.7759457965965073
0.053100, 0.7752098529689445
0.053200, 0.7744729071051143
0.053300, 0.7737349602008876
0.053400, 0.7729960134533944
0.053500, 0.7722560680610221
0.053600, 0.7715151252234133
0.053700, 0.7707731861414638
0.053800, 0.7700302520173216
0.053900, 0.7692863240543837
0.054000, 0.7685414034572953
0.054100, 0.7677954914319474
0.054200, 0.7670485891854748
0.054300, 0.7663006979262545
0.054400, 0.7655518188639037
0.054500, 0.7648019532092777
0.054600, 0.7640511021744683
0.054700, 0.7632992669728015
0.054800, 0.7625464488188362
0.054900, 0.7617926489283616
0.055000, 0.7610378685183958
0.055100, 0.7602821088071836
0.055200, 0.7595253710141947
0.055300, 0.7587676563601219
0.055400, 0.7580089660668787
0.055500, 0.757249301357598
0.055600, 0.75648866345663
0.055700, 0.7557270535895398
0.055800, 0.7549644729831063
0.055900, 0.7542009228653195
0.056000, 0.753436404465379
0.056100, 0.752670919013692
0.056200, 0.7519044677418713
0.056300, 0.7511370518827334
0.056400, 0.7503686726702967
0.056500, 0.7495993313397794
0.056600, 0.7488290291275974
0.056700, 0.7480577672713629
0.056800, 0.7472855470098819
0.056900, 0.7465123695831525
0.057000, 0.7457382362323631
0.057100, 0.7449631481998903
0.057200, 0.7441871067292969
0.057300, 0.7434101130653299
0.057400, 0.7426321684539187
0.057500, 0.7418532741421733
0.057600, 0.7410734313783822
0.057700, 0.7402926414120101
0.057800, 0.7395109054936967
0.057900, 0.7387282248752538
0.058000, 0.7379446008096644
0.058100, 0.7371600345510796
0.058200, 0.7363745273548177
0.058300, 0.7355880804773619
0.058400, 0.7348006951763577
0.058500, 0.7340123727106119
0.058600, 0.73322311434009
0.058700, 0.7324329213259144
0.058800, 0.7316417949303626
0.058900, 0.7308497364168649
0.059000, 0.7300567470500029
0.059100, 0.7292628280955069
0.059200, 0.7284679808202547
0.059300, 0.7276722064922687
0.059400, 0.726875506380715
0.059500, 0.7260778817559004
0.059600, 0.725279333889271
0.059700, 0.7244798640534104
0.059800, 0.7236794735220369
0.059900, 0.7228781635700025
0.060000, 0.7220759354732901
0.060100, 0.7212727905090122
0.060200, 0.7204687299554084
0.060300, 0.7196637550918435
0.060400, 0.7188578671988061
0.060500, 0.7180510675579053
0.060600, 0.7172433574518702
0.060700, 0.716434738164547
0.060800, 0.7156252109808972
0.060900, 0.7148147771869957
0.061000, 0.7140034380700289
0.061100, 0.7131911949182923
0.061200, 0.712378049021189
0.061300, 0.7115640016692272
0.061400, 0.7107490541540187
0.061500, 0.7099332077682765
0.061600, 0.7091164638058131
0.061700, 0.7082988235615381
0.061800, 0.7074802883314565
0.061900, 0.706660859412667
0.062000, 0.7058405381033591
0.062100, 0.7050193257028118
0.062200, 0.7041972235113915
0.062300, 0.7033742328305498
0.062400, 0.7025503549628216
0.062500, 0.701725591211823
0.062600, 0.7008999428822494
0.062700, 0.7000734112798735
0.062800, 0.699245997711543
0.062900, 0.6984177034851791
0.063000, 0.6975885299097737
0.063100, 0.6967584782953882
0.063200, 0.695927549953151
0.063300, 0.6950957461952555
0.063400, 0.6942630683349583
0.063500, 0.693429517686577
0.063600, 0.6925950955654882
0.063700, 0.6917598032881255
0.063800, 0.6909236421719773
0.063900, 0.6900866135355852
0.064000, 0.6892487186985413
0.064100, 0.6884099589814868
0.064200, 0.6875703357061096
0.064300, 0.6867298501951425
0.064400, 0.685888503772361
0.064500, 0.685046297762581
0.064600, 0.6842032334916572
0.064700, 0.6833593122864813
0.064800, 0.6825145354749791
0.064900, 0.681668904386109
0.065000, 0.6808224203498602
0.065100, 0.6799750846972497
0.065200, 0.6791268987603213
0.065300, 0.6782778638721431
0.065400, 0.6774279813668055
0.065500, 0.6765772525794189
0.065600, 0.6757256788461122
0.065700, 0.6748732615040302
0.065800, 0.6740200018913317
0.065900, 0.6731659013471878
0.066000, 0.6723109612117792
0.066100, 0.6714551828262948
0.066200, 0.670598567532929
0.066300, 0.6697411166748801
0.066400, 0.6688828315963484
0.066500, 0.6680237136425334
0.066600, 0.6671637641596325
0.066700, 0.6663029844948384
0.066800, 0.6654413759963373
0.066900, 0.6645789400133071
0.067000, 0.6637156778959143
0.067100, 0.6628515909953134
0.067200, 0.6619866806636437
0.067300, 0.6611209482540275
0.067400, 0.6602543951205682
0.067500, 0.6593870226183484
0.067600, 0.6585188321034273
0.067700, 0.657649824932839
0.067800, 0.6567800024645902
0.067900, 0.6559093660576585
0.068000, 0.6550379170719898
0.068100, 0.6541656568684965
0.068200, 0.6532925868090554
0.068300, 0.652418708256506
0.068400, 0.6515440225746476
0.068500, 0.6506685311282376
0.068600, 0.6497922352829899
0.068700, 0.6489151364055719
0.068800, 0.6480372358636031
0.068900, 0.6471585350256527
0.069000, 0.6462790352612379
0.069100, 0.645398737940821
0.069200, 0.6445176444358083
0.069300, 0.6436357561185472
0.069400, 0.6427530743623245
0.069500, 0.6418696005413644
0.069600, 0.6409853360308263
0.069700, 0.6401002822068023
0.069800, 0.6392144404463154
0.069900, 0.6383278121273179
0.070000, 0.6374403986286885
0.070100, 0.6365522013302306
0.070200, 0.6356632216126701
0.070300, 0.6347734608576534
0.070400, 0.6338829204477453
0.070500, 0.6329916017664267
0.070600, 0.6320995061980924
0.070700, 0.6312066351280496
0.070800, 0.6303129899425153
0.070900, 0.6294185720286142
0.071000, 0.6285233827743766
0.071100, 0.6276274235687365
0.071200, 0.6267306958015291
0.071300, 0.6258332008634894
0.071400, 0.6249349401462491
0.071500, 0.6240359150423354
0.071600, 0.6231361269451682
0.071700, 0.6222355772490584
0.071800, 0.6213342673492058
0.071900, 0.6204321986416965
0.072000, 0.6195293725235014
0.072100, 0.6186257903924736
0.072200, 0.6177214536473464
0.072300, 0.6168163636877315
0.072400, 0.6159105219141164
0.072500, 0.6150039297278628
0.072600, 0.6140965885312035
0.072700, 0.6131884997272418
0.072800, 0.6122796647199477
0.072900, 0.611370084914157
0.073000, 0.6104597617155688
0.073100, 0.6095486965307431
0.073200, 0.608636890767099
0.073300, 0.6077243458329125
0.073400, 0.6068110631373141
0.073500, 0.6058970440902872
0.073600, 0.6049822901026654
0.073700, 0.6040668025861305
0.073800, 0.6031505829532108
0.073900, 0.6022336326172785
0.074000, 0.6013159529925475
0.074100, 0.6003975454940716
0.074200, 0.5994784115377424
0.074300, 0.5985585525402867
0.074400, 0.5976379699192647
0.074500, 0.5967166650930678
0.074600, 0.5957946394809164
0.074700, 0.5948718945028578
0.074800, 0.5939484315797641
0.074900, 0.59302425213333
0.075000, 0.5920993575860705
0.075100, 0.591173749361319
0.075200, 0.590247428883225
0.075300, 0.5893203975767523
0.075400, 0.588392656867676
0.075500, 0.5874642081825812
0.075600, 0.5865350529488607
0.075700, 0.5856051925947122
0.075800, 0.5846746285491373
0.075900, 0.583743362241938
0.076000, 0.5828113951037157
0.076100, 0.5818787285658683
0.076200, 0.5809453640605884
0.076300, 0.580011303020861
0.076400, 0.5790765468804614
0.076500, 0.578141097073953
0.076600, 0.5772049550366851
0.076700, 0.5762681222047911
0.076800, 0.5753306000151855
0.076900, 0.574392389905563
0.077000, 0.5734534933143947
0.077100, 0.5725139116809275
0.077200, 0.571573646445181
0.077300, 0.5706326990479459
0.077400, 0.5696910709307811
0.077500, 0.5687487635360123
0.077600, 0.5678057783067294
0.077700, 0.5668621166867842
0.077800, 0.5659177801207889
0.077900, 0.564972770054113
0.078000, 0.5640270879328819
0.078100, 0.5630807352039746
0.078200, 0.5621337133150208
0.078300, 0.5611860237143999
0.078400, 0.5602376678512379
0.078500, 0.5592886471754054
0.078600, 0.5583389631375157
0.078700, 0.5573886171889227
0.078800, 0.5564376107817183
0.078900, 0.5554859453687302
0.079000, 0.5545336224035202
0.079100, 0.5535806433403818
0.079200, 0.5526270096343379
0.079300, 0.5516727227411385
0.079400, 0.5507177841172591
0.079500, 0.5497621952198978
0.079600, 0.5488059575069734
0.079700, 0.5478490724371237
0.079800, 0.5468915414697022
0.079900, 0.5459333660647772
0.080000, 0.5449745476831286
0.080100, 0.5440150877862463
0.080200, 0.5430549878363278
0.080300, 0.5420942492962759
0.080400, 0.5411328736296969
0.080500, 0.5401708623008977
0.080600, 0.5392082167748845
0.080700, 0.5382449385173599
0.080800, 0.537281028994721
0.080900, 0.5363164896740572
0.081000, 0.5353513220231482
0.081100, 0.5343855275104611
0.081200, 0.5334191076051491
0.081300, 0.5324520637770488
0.081400, 0.5314843974966779
0.081500, 0.5305161102352334
0.081600, 0.5295472034645892
0.081700, 0.5285776786572938
0.081800, 0.5276075372865682
0.081900, 0.5266367808263037
0.082000, 0.5256654107510597
0.082100, 0.5246934285360615
0.082200, 0.5237208356571983
0.082300, 0.5227476335910204
0.082400, 0.5217738238147376
0.082500, 0.5207994078062168
0.082600, 0.5198243870439798
0.082700, 0.5188487630072011
0.082800, 0.5178725371757051
0.082900, 0.5168957110299655
0.083000, 0.5159182860511009
0.083100, 0.5149402637208748
0.083200, 0.5139616455216917
0.083300, 0.5129824329365955
0.083400, 0.5120026274492677
0.083500, 0.5110222305440245
0.083600, 0.5100412437058149
0.083700, 0.5090596684202188
0.083800, 0.5080775061734439
0.083900, 0.5070947584523245
0.084000, 0.506111426744319
0.084100, 0.5051275125375069
0.084200, 0.5041430173205879
0.084300, 0.5031579425828784
0.084400, 0.5021722898143102
0.084500, 0.5011860605054279
0.084600, 0.5001992561473869
0.084700, 0.4992118782319508
0.084800, 0.4982239282514895
0.084900, 0.49723540769897695
0.085000, 0.49624631806798886
0.085100, 0.49525666085270054
0.085200, 0.4942664375478844
0.085300, 0.4932756496489083
0.085400, 0.49228429865173284
0.085500, 0.49129238605290926
0.085600, 0.4902999133495773
0.085700, 0.4893068820394629
0.085800, 0.488313293620876
0.085900, 0.4873191495927084
0.086000, 0.4863244514544314
0.086100, 0.4853292007060936
0.086200, 0.48433339884831883
0.086300, 0.48333704738230376
0.086400, 0.4823401478098156
0.086500, 0.4813427016331901
0.086600, 0.48034471035532916
0.086700, 0.4793461754796987
0.086800, 0.47834709851032636
0.086900, 0.4773474809517994
0.087000, 0.4763473243092622
0.087100, 0.47534663008841427
0.087200, 0.47434539979550805
0.087300, 0.4733436349373464
0.087400, 0.4723413370212806
0.087500, 0.4713385075552082
0.087600, 0.47033514804757043
0.087700, 0.4693312600073504
0.087800, 0.4683268449440706
0.087900, 0.4673219043677907
0.088000, 0.46631643978910525
0.088100, 0.46531045271914173
0.088200, 0.464303944669558
0.088300, 0.4632969171525401
0.088400, 0.4622893716808004
0.088500, 0.46128130976757475
0.088600, 0.46027273292662074
0.088700, 0.45926364267221526
0.088800, 0.4582540405191522
0.088900, 0.4572439279827404
0.089000, 0.45623330657880123
0.089100, 0.4552221778236665
0.089200, 0.4542105432341761
0.089300, 0.4531984043276758
0.089400, 0.45218576262201504
0.089500, 0.4511726196355447
0.089600, 0.4501589768871149
0.089700, 0.4491448358960726
0.089800, 0.44813019818225935
0.089900, 0.44711506526600936
0.090000, 0.44609943866814694
0.090100, 0.44508331990998434
0.090200, 0.44406671051331953
0.090300, 0.443049612000434
0.090400, 0.4420320258940906
0.090500, 0.4410139537175308
0.090600, 0.43999539699447326
0.090700, 0.4389763572491108
0.090800, 0.4379568360061087
0.090900, 0.4369368347906021
0.091000, 0.43591635512819404
0.091100, 0.43489539854495296
0.091200, 0.43387396656741073
0.091300, 0.4328520607225601
0.091400, 0.43182968253785264
0.091500, 0.43080683354119653
0.091600, 0.42978351526095404
0.091700, 0.4287597292259397
0.091800, 0.42773547696541764
0.091900, 0.42671076000909963
0.092000, 0.42568557988714284
0.092100, 0.42465993813014724
0.092200, 0.42363383626915374
0.092300, 0.42260727583564167
0.092400, 0.42158025836152685
0.092500, 0.4205527853791589
0.092600, 0.4195248584213194
0.092700, 0.41849647902121945
0.092800, 0.41746764871249736
0.092900, 0.41643836902921655
0.093000, 0.41540864150586315
0.093100, 0.4143784676773439
0.093200, 0.4133478490789837
0.093300, 0.41231678724652354
0.093400, 0.4112852837161182
0.093500, 0.4102533400243341
0.093600, 0.40922095770814665
0.093700, 0.40818813830493844
